Hit_Id;Event_Number;Ini_E[MeV];Ini_Theta;Ini_Phi;Number_of_hits;Plane_h;X_h[cm];Y_h[cm];Z_h[cm];Time_h[ns]
916;5033.0;178.0;0.0;0.0;3.0;1.0;6.3;6.05;187.3;107.016
917;5033.0;178.0;0.0;0.0;3.0;3.0;-6.3;-6.05;96.9;42.017
918;5033.0;178.0;0.0;0.0;3.0;4.0;-6.3;-6.05;13.2;708.518
919;5034.0;178.0;0.0;0.0;1.0;1.0;6.3;6.05;187.3;108.106
920;5035.0;178.0;0.0;0.0;4.0;1.0;6.3;6.05;187.3;110.777
921;5035.0;178.0;0.0;0.0;4.0;2.0;6.3;6.05;134.8;293.439
922;5035.0;178.0;0.0;0.0;4.0;3.0;6.3;6.05;96.9;437.128
923;5035.0;178.0;0.0;0.0;4.0;4.0;6.3;6.05;13.2;736.093
924;5036.0;178.0;0.0;0.0;6.0;1.0;6.3;6.05;187.3;106.255
925;5036.0;178.0;0.0;0.0;6.0;2.0;6.3;-6.05;134.8;293.563
926;5036.0;178.0;0.0;0.0;6.0;3.0;6.3;-6.05;96.9;432.213
927;5036.0;178.0;0.0;0.0;6.0;4.0;6.3;-18.15;13.2;794.835
928;5036.0;178.0;0.0;0.0;6.0;3.0;-6.3;-6.05;96.9;425.659
929;5036.0;178.0;0.0;0.0;6.0;4.0;44.1;30.25;13.2;101.298
930;5037.0;178.0;0.0;0.0;3.0;1.0;6.3;6.05;187.3;114.612
931;5037.0;178.0;0.0;0.0;3.0;2.0;6.3;6.05;134.8;294.699
932;5037.0;178.0;0.0;0.0;3.0;3.0;6.3;6.05;96.9;420.509
933;5038.0;178.0;0.0;0.0;3.0;1.0;6.3;6.05;187.3;109.373
934;5038.0;178.0;0.0;0.0;3.0;3.0;-6.3;-6.05;96.9;416.501
935;5038.0;178.0;0.0;0.0;3.0;4.0;-6.3;-6.05;13.2;721.925
936;5039.0;178.0;0.0;0.0;2.0;1.0;6.3;6.05;187.3;113.719
937;5039.0;178.0;0.0;0.0;2.0;4.0;6.3;-6.05;13.2;70.803
938;5040.0;178.0;0.0;0.0;3.0;1.0;6.3;6.05;187.3;113.199
939;5040.0;178.0;0.0;0.0;3.0;3.0;-6.3;18.15;96.9;536.344
940;5040.0;178.0;0.0;0.0;3.0;4.0;-6.3;42.35;13.2;954.238
941;5041.0;178.0;0.0;0.0;4.0;1.0;6.3;6.05;187.3;108.733
942;5041.0;178.0;0.0;0.0;4.0;2.0;6.3;6.05;134.8;302.237
943;5041.0;178.0;0.0;0.0;4.0;3.0;6.3;6.05;96.9;44.021
944;5041.0;178.0;0.0;0.0;4.0;4.0;6.3;6.05;13.2;741.801
945;5042.0;178.0;0.0;0.0;4.0;1.0;6.3;6.05;187.3;106.127
946;5042.0;178.0;0.0;0.0;4.0;2.0;6.3;6.05;134.8;298.981
947;5042.0;178.0;0.0;0.0;4.0;3.0;6.3;6.05;96.9;427.381
948;5042.0;178.0;0.0;0.0;4.0;4.0;6.3;6.05;13.2;692.832
949;5043.0;178.0;0.0;0.0;4.0;1.0;6.3;6.05;187.3;110.963
950;5043.0;178.0;0.0;0.0;4.0;2.0;6.3;6.05;134.8;286.158
951;5043.0;178.0;0.0;0.0;4.0;3.0;6.3;6.05;96.9;439.817
952;5043.0;178.0;0.0;0.0;4.0;4.0;18.9;6.05;13.2;761.873
953;5044.0;178.0;0.0;0.0;4.0;1.0;6.3;6.05;187.3;107.991
954;5044.0;178.0;0.0;0.0;4.0;3.0;-6.3;6.05;96.9;429.588
955;5044.0;178.0;0.0;0.0;4.0;4.0;-6.3;6.05;13.2;738.963
956;5044.0;178.0;0.0;0.0;4.0;2.0;18.9;6.05;134.8;393.679
957;5045.0;178.0;0.0;0.0;3.0;1.0;6.3;6.05;187.3;115.314
958;5045.0;178.0;0.0;0.0;3.0;3.0;6.3;-6.05;96.9;45.943
959;5045.0;178.0;0.0;0.0;3.0;4.0;6.3;-42.35;13.2;934.633
960;5046.0;178.0;0.0;0.0;4.0;1.0;6.3;6.05;187.3;112.547
961;5046.0;178.0;0.0;0.0;4.0;2.0;6.3;-6.05;134.8;295.207
962;5046.0;178.0;0.0;0.0;4.0;3.0;6.3;-6.05;96.9;442.471
963;5046.0;178.0;0.0;0.0;4.0;4.0;6.3;-6.05;13.2;718.359
964;5047.0;178.0;0.0;0.0;2.0;1.0;6.3;6.05;187.3;105.827
965;5047.0;178.0;0.0;0.0;2.0;4.0;-18.9;6.05;13.2;801.595
966;5048.0;178.0;0.0;0.0;3.0;1.0;6.3;6.05;187.3;112.439
967;5048.0;178.0;0.0;0.0;3.0;3.0;-6.3;-6.05;96.9;421.698
968;5048.0;178.0;0.0;0.0;3.0;4.0;-6.3;-18.15;13.2;817.604
969;5049.0;178.0;0.0;0.0;4.0;1.0;6.3;6.05;187.3;108.003
970;5049.0;178.0;0.0;0.0;4.0;2.0;6.3;6.05;134.8;295.243
971;5049.0;178.0;0.0;0.0;4.0;3.0;6.3;6.05;96.9;429.676
972;5049.0;178.0;0.0;0.0;4.0;4.0;6.3;6.05;13.2;727.564
973;5050.0;178.0;0.0;0.0;2.0;1.0;6.3;6.05;187.3;118.187
974;5050.0;178.0;0.0;0.0;2.0;4.0;6.3;6.05;13.2;714.742
975;5051.0;178.0;0.0;0.0;2.0;1.0;6.3;6.05;187.3;114.274
976;5051.0;178.0;0.0;0.0;2.0;4.0;-6.3;-6.05;13.2;734.883
977;5052.0;178.0;0.0;0.0;1.0;1.0;6.3;6.05;187.3;112.124
978;5053.0;178.0;0.0;0.0;4.0;1.0;6.3;6.05;187.3;107.309
979;5053.0;178.0;0.0;0.0;4.0;2.0;6.3;-6.05;134.8;30.776
980;5053.0;178.0;0.0;0.0;4.0;3.0;6.3;-6.05;96.9;455.443
981;5053.0;178.0;0.0;0.0;4.0;4.0;18.9;-18.15;13.2;861.294
982;5054.0;178.0;0.0;0.0;4.0;1.0;6.3;6.05;187.3;114.734
983;5054.0;178.0;0.0;0.0;4.0;2.0;6.3;6.05;134.8;298.077
984;5054.0;178.0;0.0;0.0;4.0;3.0;6.3;6.05;96.9;427.721
985;5054.0;178.0;0.0;0.0;4.0;4.0;6.3;6.05;13.2;735.827
986;5055.0;178.0;0.0;0.0;2.0;1.0;6.3;6.05;187.3;113.172
987;5055.0;178.0;0.0;0.0;2.0;4.0;6.3;6.05;13.2;715.884
988;5056.0;178.0;0.0;0.0;3.0;1.0;6.3;6.05;187.3;114.318
989;5056.0;178.0;0.0;0.0;3.0;3.0;6.3;6.05;96.9;440.156
990;5056.0;178.0;0.0;0.0;3.0;4.0;6.3;30.25;13.2;853.111
991;5057.0;178.0;0.0;0.0;4.0;1.0;6.3;6.05;187.3;114.113
992;5057.0;178.0;0.0;0.0;4.0;2.0;6.3;6.05;134.8;317.955
993;5057.0;178.0;0.0;0.0;4.0;3.0;6.3;6.05;96.9;45.795
994;5057.0;178.0;0.0;0.0;4.0;4.0;6.3;6.05;13.2;777.651
995;5058.0;178.0;0.0;0.0;2.0;1.0;6.3;6.05;187.3;11.176
996;5058.0;178.0;0.0;0.0;2.0;4.0;-18.9;6.05;13.2;795.929
997;5059.0;178.0;0.0;0.0;4.0;1.0;6.3;6.05;187.3;11.426
998;5059.0;178.0;0.0;0.0;4.0;2.0;6.3;6.05;134.8;300.563
999;5059.0;178.0;0.0;0.0;4.0;3.0;6.3;6.05;96.9;436.876
1000;5059.0;178.0;0.0;0.0;4.0;4.0;18.9;6.05;13.2;79.136
1001;5060.0;178.0;0.0;0.0;2.0;1.0;6.3;6.05;187.3;113.067
1002;5060.0;178.0;0.0;0.0;2.0;2.0;6.3;6.05;134.8;290.922
1003;5061.0;178.0;0.0;0.0;5.0;1.0;6.3;6.05;187.3;11.581
1004;5061.0;178.0;0.0;0.0;5.0;3.0;6.3;-6.05;96.9;434.056
1005;5061.0;178.0;0.0;0.0;5.0;4.0;6.3;-18.15;13.2;79.228
1006;5061.0;178.0;0.0;0.0;5.0;4.0;-6.3;-6.05;13.2;709.167
1007;5061.0;178.0;0.0;0.0;5.0;4.0;6.3;-6.05;13.2;727.043
1008;5062.0;178.0;0.0;0.0;5.0;1.0;6.3;6.05;187.3;117.548
1009;5062.0;178.0;0.0;0.0;5.0;2.0;-31.5;-6.05;134.8;484.419
1010;5062.0;178.0;0.0;0.0;5.0;2.0;-6.3;-6.05;134.8;336.443
1011;5062.0;178.0;0.0;0.0;5.0;3.0;6.3;6.05;96.9;435.612
1012;5062.0;178.0;0.0;0.0;5.0;4.0;6.3;6.05;13.2;74.294
1013;5063.0;178.0;0.0;0.0;3.0;1.0;6.3;6.05;187.3;102.613
1014;5063.0;178.0;0.0;0.0;3.0;2.0;6.3;6.05;134.8;295.852
1015;5063.0;178.0;0.0;0.0;3.0;4.0;-6.3;6.05;13.2;750.243
1016;5064.0;178.0;0.0;0.0;5.0;1.0;6.3;6.05;187.3;114.718
1017;5064.0;178.0;0.0;0.0;5.0;2.0;6.3;6.05;134.8;320.862
1018;5064.0;178.0;0.0;0.0;5.0;3.0;18.9;18.15;96.9;533.537
1019;5064.0;178.0;0.0;0.0;5.0;4.0;44.1;42.35;13.2;10.726
1020;5064.0;178.0;0.0;0.0;5.0;4.0;6.3;-6.05;13.2;698.889
1021;5065.0;178.0;0.0;0.0;4.0;1.0;6.3;6.05;187.3;106.602
1022;5065.0;178.0;0.0;0.0;4.0;2.0;6.3;6.05;134.8;302.328
1023;5065.0;178.0;0.0;0.0;4.0;3.0;6.3;6.05;96.9;431.206
1024;5065.0;178.0;0.0;0.0;4.0;4.0;6.3;6.05;13.2;731.664
1025;5066.0;178.0;0.0;0.0;2.0;1.0;6.3;6.05;187.3;109.064
1026;5066.0;178.0;0.0;0.0;2.0;4.0;6.3;6.05;13.2;739.219
1027;5067.0;178.0;0.0;0.0;4.0;1.0;6.3;6.05;187.3;111.017
1028;5067.0;178.0;0.0;0.0;4.0;2.0;6.3;6.05;134.8;303.094
1029;5067.0;178.0;0.0;0.0;4.0;3.0;6.3;6.05;96.9;445.634
1030;5067.0;178.0;0.0;0.0;4.0;4.0;6.3;18.15;13.2;773.561
1031;5068.0;178.0;0.0;0.0;3.0;1.0;6.3;6.05;187.3;10.963
1032;5068.0;178.0;0.0;0.0;3.0;3.0;6.3;6.05;96.9;434.827
1033;5068.0;178.0;0.0;0.0;3.0;4.0;6.3;18.15;13.2;788.381
1034;5069.0;178.0;0.0;0.0;4.0;1.0;6.3;6.05;187.3;106.485
1035;5069.0;178.0;0.0;0.0;4.0;2.0;6.3;6.05;134.8;293.987
1036;5069.0;178.0;0.0;0.0;4.0;3.0;6.3;6.05;96.9;430.894
1037;5069.0;178.0;0.0;0.0;4.0;4.0;6.3;6.05;13.2;74.311
1038;5070.0;178.0;0.0;0.0;3.0;1.0;6.3;6.05;187.3;113.444
1039;5070.0;178.0;0.0;0.0;3.0;2.0;6.3;6.05;134.8;290.578
1040;5070.0;178.0;0.0;0.0;3.0;3.0;6.3;6.05;96.9;42.174
1041;5071.0;178.0;0.0;0.0;4.0;1.0;6.3;6.05;187.3;115.685
1042;5071.0;178.0;0.0;0.0;4.0;2.0;6.3;6.05;134.8;307.101
1043;5071.0;178.0;0.0;0.0;4.0;3.0;6.3;6.05;96.9;43.961
1044;5071.0;178.0;0.0;0.0;4.0;4.0;6.3;6.05;13.2;737.526
1045;5072.0;178.0;0.0;0.0;3.0;1.0;6.3;6.05;187.3;109.526
1046;5072.0;178.0;0.0;0.0;3.0;2.0;6.3;6.05;134.8;302.205
1047;5072.0;178.0;0.0;0.0;3.0;3.0;6.3;6.05;96.9;423.509
1048;5073.0;178.0;0.0;0.0;3.0;1.0;6.3;6.05;187.3;113.837
1049;5073.0;178.0;0.0;0.0;3.0;2.0;6.3;6.05;134.8;305.707
1050;5073.0;178.0;0.0;0.0;3.0;3.0;6.3;6.05;96.9;446.959
1051;5074.0;178.0;0.0;0.0;4.0;1.0;6.3;6.05;187.3;101.264
1052;5074.0;178.0;0.0;0.0;4.0;2.0;6.3;-6.05;134.8;287.622
1053;5074.0;178.0;0.0;0.0;4.0;3.0;6.3;-6.05;96.9;415.701
1054;5074.0;178.0;0.0;0.0;4.0;4.0;-6.3;-6.05;13.2;730.378
1055;5075.0;178.0;0.0;0.0;3.0;1.0;6.3;6.05;187.3;120.945
1056;5075.0;178.0;0.0;0.0;3.0;3.0;-6.3;6.05;96.9;428.981
1057;5075.0;178.0;0.0;0.0;3.0;4.0;-6.3;6.05;13.2;738.196
1058;5076.0;178.0;0.0;0.0;3.0;1.0;6.3;6.05;187.3;109.364
1059;5076.0;178.0;0.0;0.0;3.0;2.0;6.3;6.05;134.8;284.361
1060;5076.0;178.0;0.0;0.0;3.0;3.0;-6.3;6.05;96.9;436.883
1061;5077.0;178.0;0.0;0.0;3.0;1.0;6.3;6.05;187.3;112.748
1062;5077.0;178.0;0.0;0.0;3.0;2.0;6.3;6.05;134.8;28.606
1063;5077.0;178.0;0.0;0.0;3.0;4.0;-6.3;-6.05;13.2;726.612
1064;5078.0;178.0;0.0;0.0;4.0;1.0;6.3;6.05;187.3;117.228
1065;5078.0;178.0;0.0;0.0;4.0;2.0;-6.3;-6.05;134.8;283.166
1066;5078.0;178.0;0.0;0.0;4.0;3.0;-6.3;-6.05;96.9;439.531
1067;5078.0;178.0;0.0;0.0;4.0;4.0;-6.3;-6.05;13.2;756.599
1068;5079.0;178.0;0.0;0.0;3.0;1.0;6.3;6.05;187.3;103.204
1069;5079.0;178.0;0.0;0.0;3.0;4.0;-6.3;6.05;13.2;712.019
1070;5079.0;178.0;0.0;0.0;3.0;4.0;6.3;-6.05;13.2;761.299
1071;5080.0;178.0;0.0;0.0;2.0;1.0;6.3;6.05;187.3;114.828
1072;5080.0;178.0;0.0;0.0;2.0;4.0;-6.3;-6.05;13.2;720.783
1073;5081.0;178.0;0.0;0.0;4.0;1.0;6.3;6.05;187.3;107.801
1074;5081.0;178.0;0.0;0.0;4.0;2.0;-6.3;6.05;134.8;300.183
1075;5081.0;178.0;0.0;0.0;4.0;3.0;-6.3;6.05;96.9;433.506
1076;5081.0;178.0;0.0;0.0;4.0;4.0;-6.3;6.05;13.2;756.906
1077;5082.0;178.0;0.0;0.0;4.0;1.0;6.3;6.05;187.3;106.101
1078;5082.0;178.0;0.0;0.0;4.0;2.0;6.3;6.05;134.8;284.188
1079;5082.0;178.0;0.0;0.0;4.0;3.0;6.3;6.05;96.9;411.529
1080;5082.0;178.0;0.0;0.0;4.0;4.0;-6.3;6.05;13.2;737.801
1081;5083.0;178.0;0.0;0.0;4.0;1.0;6.3;6.05;187.3;112.769
1082;5083.0;178.0;0.0;0.0;4.0;2.0;6.3;-6.05;134.8;29.242
1083;5083.0;178.0;0.0;0.0;4.0;3.0;6.3;-6.05;96.9;432.368
1084;5083.0;178.0;0.0;0.0;4.0;4.0;6.3;-6.05;13.2;727.966
1085;5084.0;178.0;0.0;0.0;2.0;1.0;6.3;6.05;187.3;115.704
1086;5084.0;178.0;0.0;0.0;2.0;4.0;-6.3;30.25;13.2;876.963
1087;5085.0;178.0;0.0;0.0;3.0;1.0;6.3;6.05;187.3;117.853
1088;5085.0;178.0;0.0;0.0;3.0;2.0;6.3;6.05;134.8;285.289
1089;5085.0;178.0;0.0;0.0;3.0;4.0;18.9;-6.05;13.2;758.655
1090;5086.0;178.0;0.0;0.0;4.0;1.0;6.3;6.05;187.3;11.273
1091;5086.0;178.0;0.0;0.0;4.0;2.0;6.3;6.05;134.8;291.051
1092;5086.0;178.0;0.0;0.0;4.0;3.0;6.3;6.05;96.9;423.127
1093;5086.0;178.0;0.0;0.0;4.0;4.0;6.3;-6.05;13.2;747.258
1094;5087.0;178.0;0.0;0.0;3.0;1.0;6.3;6.05;187.3;109.607
1095;5087.0;178.0;0.0;0.0;3.0;2.0;6.3;-6.05;134.8;282.601
1096;5087.0;178.0;0.0;0.0;3.0;3.0;-6.3;-6.05;96.9;421.794
1097;5088.0;178.0;0.0;0.0;4.0;1.0;6.3;6.05;187.3;108.056
1098;5088.0;178.0;0.0;0.0;4.0;2.0;6.3;6.05;134.8;290.195
1099;5088.0;178.0;0.0;0.0;4.0;3.0;6.3;-6.05;96.9;424.634
1100;5088.0;178.0;0.0;0.0;4.0;4.0;6.3;-6.05;13.2;729.891
1101;5089.0;178.0;0.0;0.0;6.0;1.0;6.3;6.05;187.3;10.754
1102;5089.0;178.0;0.0;0.0;6.0;2.0;6.3;-6.05;134.8;291.562
1103;5089.0;178.0;0.0;0.0;6.0;3.0;6.3;-6.05;96.9;423.076
1104;5089.0;178.0;0.0;0.0;6.0;4.0;18.9;-6.05;13.2;791.775
1105;5089.0;178.0;0.0;0.0;6.0;2.0;-6.3;18.15;134.8;419.406
1106;5089.0;178.0;0.0;0.0;6.0;2.0;18.9;-18.15;134.8;418.695
1107;5090.0;178.0;0.0;0.0;4.0;1.0;6.3;6.05;187.3;113.682
1108;5090.0;178.0;0.0;0.0;4.0;2.0;6.3;6.05;134.8;295.226
1109;5090.0;178.0;0.0;0.0;4.0;3.0;6.3;6.05;96.9;434.012
1110;5090.0;178.0;0.0;0.0;4.0;4.0;6.3;6.05;13.2;737.014
1111;5091.0;178.0;0.0;0.0;4.0;1.0;6.3;6.05;187.3;113.657
1112;5091.0;178.0;0.0;0.0;4.0;2.0;6.3;6.05;134.8;291.015
1113;5091.0;178.0;0.0;0.0;4.0;3.0;-6.3;6.05;96.9;431.086
1114;5091.0;178.0;0.0;0.0;4.0;4.0;-6.3;6.05;13.2;69.966
1115;5092.0;178.0;0.0;0.0;4.0;1.0;6.3;6.05;187.3;111.013
1116;5092.0;178.0;0.0;0.0;4.0;2.0;6.3;6.05;134.8;287.815
1117;5092.0;178.0;0.0;0.0;4.0;3.0;-6.3;6.05;96.9;434.823
1118;5092.0;178.0;0.0;0.0;4.0;4.0;6.3;6.05;13.2;709.251
1119;5093.0;178.0;0.0;0.0;2.0;1.0;6.3;6.05;187.3;112.996
1120;5093.0;178.0;0.0;0.0;2.0;4.0;6.3;-6.05;13.2;739.164
1121;5094.0;178.0;0.0;0.0;3.0;1.0;6.3;6.05;187.3;110.578
1122;5094.0;178.0;0.0;0.0;3.0;2.0;-6.3;6.05;134.8;291.872
1123;5094.0;178.0;0.0;0.0;3.0;3.0;-6.3;6.05;96.9;425.596
1124;5095.0;178.0;0.0;0.0;3.0;1.0;6.3;6.05;187.3;107.872
1125;5095.0;178.0;0.0;0.0;3.0;2.0;6.3;6.05;134.8;28.326
1126;5095.0;178.0;0.0;0.0;3.0;3.0;6.3;6.05;96.9;419.564
1127;5096.0;178.0;0.0;0.0;2.0;1.0;6.3;6.05;187.3;113.289
1128;5096.0;178.0;0.0;0.0;2.0;4.0;-6.3;-6.05;13.2;729.527
1129;5097.0;178.0;0.0;0.0;9.0;1.0;6.3;6.05;187.3;110.231
1130;5097.0;178.0;0.0;0.0;9.0;2.0;6.3;-6.05;134.8;309.049
1131;5097.0;178.0;0.0;0.0;9.0;3.0;6.3;-6.05;96.9;422.786
1132;5097.0;178.0;0.0;0.0;9.0;4.0;-31.5;-6.05;13.2;861.922
1133;5097.0;178.0;0.0;0.0;9.0;2.0;6.3;6.05;134.8;293.518
1134;5097.0;178.0;0.0;0.0;9.0;3.0;6.3;6.05;96.9;43.669
1135;5097.0;178.0;0.0;0.0;9.0;4.0;18.9;6.05;13.2;761.989
1136;5097.0;178.0;0.0;0.0;9.0;3.0;18.9;-6.05;96.9;518.609
1137;5097.0;178.0;0.0;0.0;9.0;4.0;69.3;-18.15;13.2;110.154
1138;5098.0;178.0;0.0;0.0;2.0;1.0;6.3;6.05;187.3;113.107
1139;5098.0;178.0;0.0;0.0;2.0;3.0;-6.3;6.05;96.9;426.919
1140;5099.0;178.0;0.0;0.0;4.0;1.0;6.3;6.05;187.3;11.065
1141;5099.0;178.0;0.0;0.0;4.0;2.0;6.3;6.05;134.8;292.709
1142;5099.0;178.0;0.0;0.0;4.0;3.0;6.3;6.05;96.9;434.496
1143;5099.0;178.0;0.0;0.0;4.0;4.0;6.3;6.05;13.2;744.446
1144;5100.0;178.0;0.0;0.0;3.0;1.0;6.3;6.05;187.3;113.386
1145;5100.0;178.0;0.0;0.0;3.0;3.0;-6.3;6.05;96.9;430.671
1146;5100.0;178.0;0.0;0.0;3.0;4.0;-6.3;6.05;13.2;713.181
